embedding,stop_words,lemmatization,hidden_dim,lstm_stack,dropout,sample_weights,trainable,accuracy,precision_0,precision_1,precision_2,precision_macro,recall_0,recall_1,recall_2,recall_macro,f1_0,f1_1,f1_2,f1_macro
fasttext,False,True,32,True,True,False,False,0.9662111801242236,0.9799074877132119,0.8833333333333333,0.881578947368421,0.9149399228049887,0.9857496001163298,0.8466453674121406,0.8574040219378428,0.8965996631554378,0.9828198622689381,0.8646003262642741,0.8693234476367007,0.9055812120566377
fasttext,False,True,32,False,True,True,True,0.964223602484472,0.9802869981156689,0.9017543859649123,0.8347676419965576,0.9056030086923795,0.983423004216955,0.8210862619808307,0.886654478976234,0.8970545817246732,0.9818524970963995,0.8595317725752508,0.8599290780141843,0.9004377825619448
fasttext,False,True,32,False,True,True,False,0.9403726708074535,0.9928211394531846,0.7297979797979798,0.6919831223628692,0.8048674138713445,0.945179584120983,0.9233226837060703,0.8994515539305301,0.9226512739191944,0.968414779499404,0.8152327221438646,0.7821939586645469,0.8552804867692717
fasttext,False,True,32,False,True,False,True,0.9613664596273291,0.9703450242372398,0.9206963249516441,0.8805394990366089,0.9238602827418309,0.9896757306965247,0.7603833865814696,0.8354661791590493,0.8618417654790145,0.9799150529119575,0.8328958880139982,0.8574108818011257,0.8900739409090271
fasttext,False,True,32,False,True,False,False,0.9618633540372671,0.9797189627698102,0.8678929765886287,0.8397085610200364,0.8957735001261584,0.983423004216955,0.829073482428115,0.8427787934186471,0.885091760021239,0.981567489114659,0.8480392156862745,0.8412408759124087,0.8902825269044473
fasttext,False,False,32,True,True,True,True,0.9660869565217391,0.9831419851765731,0.8870431893687708,0.8430335097001763,0.90440622808184,0.983713828704377,0.853035143769968,0.8738574040219378,0.9035354588320943,0.9834278238116007,0.8697068403908795,0.8581687612208257,0.9037678084744353
fasttext,False,False,32,True,True,True,False,0.9427329192546584,0.9961709296982693,0.7680965147453083,0.6606451612903226,0.8083042019113001,0.9457612330958267,0.9153354632587859,0.9360146252285192,0.9323704405277106,0.9703118006862599,0.8352769679300291,0.7745839636913767,0.8600575774358886
fasttext,False,False,32,True,True,False,True,0.9669565217391304,0.9817205861018424,0.9155172413793103,0.8422876949740035,0.9131751741517187,0.9840046531917988,0.8482428115015974,0.8884826325411335,0.9069100324115098,0.9828612926652142,0.8805970149253732,0.8647686832740213,0.9094089969548694
fasttext,False,False,32,True,True,False,False,0.9633540372670808,0.9844961240310077,0.9021922428330523,0.7887096774193548,0.8917993480944716,0.9787698124182056,0.854632587859425,0.8939670932358318,0.9091231645044875,0.9816246171795247,0.8777686628383922,0.8380462724935732,0.89914651750383
fasttext,False,False,32,False,True,True,True,0.9631055900621118,0.9874908020603385,0.8696343402225755,0.792332268370607,0.8831524702178403,0.9757161553002763,0.8738019169329073,0.906764168190128,0.9187607468077705,0.9815681685196022,0.8717131474103585,0.845694799658994,0.8996587051963183
fasttext,False,False,32,False,True,True,False,0.9411180124223603,0.9941851568477429,0.7562254259501966,0.6675531914893617,0.8059879247624337,0.9447433473898502,0.9217252396166135,0.9177330895795247,0.9280672255286628,0.9688338801073665,0.8308135349172066,0.7729022324865281,0.857516549170367
fasttext,False,False,32,False,True,False,True,0.9667080745341615,0.9800433839479392,0.9066213921901528,0.8626373626373627,0.9164340462584849,0.9854587756289079,0.853035143769968,0.8610603290676416,0.8998514161555059,0.9827436194895591,0.8790123456790123,0.8618481244281793,0.9078680298655835
fasttext,False,False,32,False,True,False,False,0.9628571428571429,0.9788834249349146,0.8808724832214765,0.8481481481481481,0.9026346854348465,0.9841500654355096,0.8386581469648562,0.8372943327239488,0.8867008483747716,0.9815096802262345,0.8592471358428805,0.8426862925482981,0.8944810362058044
fasttext,False,True,64,True,True,True,True,0.9622360248447205,0.9842128343809384,0.8972602739726028,0.7824,0.8879577027845137,0.9790606369056275,0.8370607028753994,0.8939670932358318,0.9033628110056195,0.981629975215046,0.8661157024793389,0.8344709897610921,0.894072222485159
fasttext,False,True,64,True,True,True,False,0.2808695652173913,0.972568578553616,0.09473513162170946,0.733044733044733,0.6001161477400195,0.17013232514177692,0.9313099041533547,0.9287020109689214,0.6767147467546843,0.2896039603960396,0.17197640117994104,0.8193548387096775,0.4269784000952194
fasttext,False,True,64,True,True,False,True,0.9638509316770186,0.9731275014293882,0.9296577946768061,0.875,0.9259284320353981,0.9899665551839465,0.7811501597444089,0.8446069469835467,0.8719078873039674,0.9814748071794133,0.8489583333333334,0.8595348837209302,0.8966560080778923
fasttext,False,True,64,True,True,False,False,0.9679503105590063,0.9807969968235634,0.9005059021922428,0.8757062146892656,0.9190030379016906,0.9877853715282827,0.853035143769968,0.850091407678245,0.8969706409921652,0.9842787799753678,0.8761279737489746,0.862708719851577,0.9077051578586398
fasttext,False,True,64,False,True,True,True,0.9643478260869566,0.9801965886094247,0.8989547038327527,0.8351254480286738,0.9047589134902837,0.9860404246037516,0.8242811501597445,0.8519195612431444,0.8874137120022135,0.9831098223994201,0.8600000000000002,0.8434389140271492,0.8955162454755232
fasttext,False,True,64,False,True,True,False,0.9506832298136646,0.9909923434919682,0.8123209169054442,0.7018813314037626,0.8350648639337249,0.959866220735786,0.9057507987220448,0.886654478976234,0.9174238328113549,0.9751809720785937,0.8564954682779456,0.7835218093699514,0.8717327499088302
fasttext,False,True,64,False,True,False,True,0.9688198757763975,0.9802394345882014,0.9320214669051878,0.8637992831541219,0.9253533948825036,0.9882216082594154,0.8322683706070287,0.8811700182815356,0.9005533323826599,0.9842143374366401,0.8793248945147679,0.872398190045249,0.9119791406655523
fasttext,False,True,64,False,True,False,False,0.9655900621118012,0.9763135228251507,0.9132743362831859,0.8786127167630058,0.9227335252904475,0.98894866947797,0.8242811501597445,0.8336380255941499,0.8822892817439548,0.9825904789424258,0.8664987405541562,0.8555347091932457,0.9015413095632759
fasttext,False,False,64,True,True,True,True,0.9648447204968944,0.9847953216374269,0.8968386023294509,0.8078817733990148,0.8965052324552976,0.9794968736367602,0.8610223642172524,0.8994515539305301,0.9133235972615141,0.9821389516658162,0.8785656071719641,0.8512110726643598,0.9039718771673799
fasttext,False,False,64,True,True,True,False,0.2963975155279503,0.9640498899486427,0.09354785204843258,0.7720364741641338,0.6098780720537363,0.19107168823614948,0.9009584664536742,0.9287020109689214,0.673577388552915,0.31893203883495147,0.16949661908339594,0.8431535269709544,0.4438607282964339
fasttext,False,False,64,True,True,False,True,0.9698136645962733,0.9824916799305455,0.917098445595855,0.8678571428571429,0.9224824227945145,0.9873491347971499,0.8482428115015974,0.8884826325411335,0.9080248596132936,0.9849144183347838,0.8813278008298755,0.8780487804878049,0.9147636665508214
fasttext,False,False,64,True,True,False,False,0.9691925465838509,0.9791456925068316,0.9197207678883071,0.8912213740458015,0.93002927814698,0.9899665551839465,0.84185303514377,0.8537477148080439,0.89518910171192,0.9845263919016631,0.8790658882402002,0.8720821661998133,0.9118914821138921
fasttext,False,False,64,False,True,True,True,0.9685714285714285,0.9831566719907071,0.9173838209982789,0.8470790378006873,0.9158731769298911,0.9845863021666424,0.8514376996805112,0.9012797074954296,0.912434569780861,0.9838709677419354,0.8831814415907208,0.8733392382639503,0.9134638825322021
fasttext,False,False,64,False,True,True,False,0.9622360248447205,0.9921142687100134,0.7989130434782609,0.8263069139966274,0.8724447420616338,0.9696088410644176,0.939297124600639,0.8957952468007313,0.9349004041552625,0.9807324606559789,0.8634361233480177,0.8596491228070177,0.9012725689370047
fasttext,False,False,64,False,True,False,True,0.9701863354037267,0.9830582102519548,0.922165820642978,0.8607594936708861,0.9219945081886064,0.987203722553439,0.8706070287539937,0.870201096892139,0.9093372827331905,0.9851266052383371,0.895645028759244,0.8654545454545455,0.9154087264840421
fasttext,False,False,64,False,True,False,False,0.9663354037267081,0.9767541971588464,0.903169014084507,0.8947368421052632,0.9248866844495388,0.9898211429402356,0.8194888178913738,0.8391224862888482,0.8828108157068192,0.9832442582695364,0.8592964824120602,0.8660377358490566,0.9028594921768844
fasttext,False,True,128,True,True,True,True,0.2996273291925466,0.9230769230769231,0.08817095742890796,0.8280467445742905,0.6130982083600406,0.20241384324560127,0.8370607028753994,0.906764168190128,0.6487462381037096,0.33202146690518786,0.1595372202770589,0.8656195462478184,0.4523927444766884
fasttext,False,True,128,True,True,True,False,0.295776397515528,0.9590643274853801,0.09569377990430622,0.7874396135265701,0.6140659069720855,0.19078086374872763,0.9265175718849841,0.8939670932358318,0.6704218429565145,0.318253486961795,0.1734709137131748,0.8373287671232876,0.4430177225994192
fasttext,False,True,128,True,True,False,True,0.9657142857142857,0.9761836441893831,0.9143897996357013,0.8813559322033898,0.9239764586761581,0.9893849062091028,0.8019169329073482,0.8555758683729433,0.8822925691631314,0.9827399436701091,0.854468085106383,0.8682745825602969,0.901827537112263
fasttext,False,True,128,True,True,False,False,0.9672049689440994,0.9835875090777052,0.8903436988543372,0.8483754512635379,0.9074355530651935,0.9847317144103533,0.8690095846645367,0.8592321755027422,0.9043244915258773,0.9841592791745386,0.8795472918350848,0.8537693006357856,0.9058252905484697
fasttext,False,True,128,False,True,True,True,0.9662111801242236,0.9796389891696751,0.9405204460966543,0.8313458262350937,0.9171684205004743,0.9864766613348844,0.8083067092651757,0.8921389396709324,0.8956407700903308,0.9830459353716853,0.8694158075601375,0.8606701940035273,0.9043773123117833
fasttext,False,True,128,False,True,True,False,0.9572670807453416,0.9916430383524847,0.8146551724137931,0.7565084226646248,0.8542688778103008,0.9662643594590664,0.9057507987220448,0.903107861060329,0.9250410064138134,0.9787892178524082,0.8577912254160364,0.8233333333333333,0.886637925533926
fasttext,False,True,128,False,True,False,True,0.9650931677018634,0.976163124641011,0.9226519337016574,0.8655616942909761,0.9214589175445482,0.9885124327468373,0.8003194888178914,0.8592321755027422,0.8826880323558236,0.9822989668376564,0.857142857142857,0.8623853211009175,0.9006090483604771
fasttext,False,True,128,False,True,False,False,0.964472049689441,0.9763135228251507,0.9014084507042254,0.874031007751938,0.917250993760438,0.98894866947797,0.8178913738019169,0.8244972577696527,0.8771124336831799,0.9825904789424258,0.8576214405360133,0.8485418626528693,0.8962512607104361
fasttext,False,False,128,True,True,True,True,0.29664596273291927,0.9267796610169492,0.09072715143428953,0.8238341968911918,0.6137803364474769,0.19877853715282826,0.8690095846645367,0.8720292504570384,0.6466057907581345,0.3273467432950191,0.16430081546360617,0.8472468916518651,0.44629815013683016
fasttext,False,False,128,True,True,True,False,0.30124223602484473,0.9594121763470959,0.8696319018404908,0.08158820572960294,0.6368774279723965,0.19936018612767195,0.9057507987220448,0.8903107861060329,0.6651405903185832,0.3301228027931616,0.8873239436619719,0.14947820748925722,0.4556416513147969
fasttext,False,False,128,True,True,False,True,0.9681987577639751,0.9792447391179014,0.948339483394834,0.8526315789473684,0.9267386004867012,0.9879307837719936,0.8210862619808307,0.8884826325411335,0.8991665594313192,0.9835685848715165,0.8801369863013698,0.8701880035810206,0.9112978582513023
fasttext,False,False,128,True,True,False,False,0.9681987577639751,0.9827611183543387,0.909710391822828,0.85,0.9141571700590556,0.9864766613348844,0.853035143769968,0.870201096892139,0.9032376339989971,0.9846153846153847,0.8804616652926627,0.8599819331526649,0.9083529943535708
fasttext,False,False,128,False,True,True,True,0.3,0.9173770491803279,0.09071093226022804,0.8467023172905526,0.6182634329103694,0.2034317289515777,0.8642172523961661,0.8683729433272395,0.6453406415583278,0.33301594858367056,0.16418816388467375,0.8574007220216606,0.4515349448300016
fasttext,False,False,128,False,True,True,False,0.9607453416149069,0.9931333034781311,0.8213783403656821,0.7765625,0.8636913812812711,0.9674276574087538,0.9329073482428115,0.9085923217550275,0.9363091091355309,0.9801119622863878,0.8735976065818998,0.8374052232518956,0.897038264040061
fasttext,False,False,128,False,True,False,True,0.9704347826086956,0.9822177244470146,0.9245283018867925,0.8709090909090909,0.9258850390809661,0.9879307837719936,0.8610223642172524,0.8756855575868373,0.9082129018586945,0.9850659707119037,0.891645988420182,0.8732907930720146,0.9166675840680334
fasttext,False,False,128,False,True,False,False,0.9673291925465839,0.9759519038076152,0.9178571428571428,0.9027777777777778,0.9321956081475119,0.9914206776210557,0.8210862619808307,0.8318098720292505,0.8814389372103789,0.9836254778907885,0.866779089376054,0.8658420551855377,0.9054155408174601
text_vectorization,False,True,32,True,False,True,True,0.9390062111801242,0.9698742322316467,0.7806873977086743,0.7487520798668885,0.8331045699357364,0.9643740002908245,0.7619808306709265,0.8226691042047533,0.8496746450555014,0.9671162960262486,0.771220695230396,0.7839721254355401,0.8407697055640616
text_vectorization,False,True,32,True,False,True,False,0.9359006211180124,0.9686813990926386,0.8275862068965517,0.6891891891891891,0.8284855983927931,0.9624836411225826,0.7284345047923323,0.8391224862888482,0.8433468774012542,0.9655725747629468,0.7748513169073916,0.7568013190436932,0.8324084035713438
text_vectorization,False,True,32,True,False,False,True,0.2850931677018634,0.8607120549656465,0.9098196392785571,0.07781512605042017,0.6161156067648745,0.2003780718336484,0.7252396166134185,0.8464351005484461,0.5906842629985043,0.3250766690257136,0.8071111111111111,0.1425273203016777,0.4249050334795008
text_vectorization,False,True,32,True,False,False,False,0.2880745341614907,0.873664362036455,0.08023019634394042,0.8257713248638838,0.5932219610814264,0.20212301875817945,0.7571884984025559,0.8318098720292505,0.5970404630633287,0.32829475673122344,0.1450872359963269,0.8287795992714027,0.43405386399965096
text_vectorization,False,True,32,False,False,True,True,0.9541614906832299,0.9794280711992996,0.8424543946932007,0.7757166947723441,0.8658663868882814,0.976152392031409,0.8115015974440895,0.8409506398537477,0.8762015431097487,0.9777874881654649,0.8266883645240033,0.8070175438596492,0.8704977988497058
text_vectorization,False,True,32,False,False,True,False,0.9531677018633541,0.9803950256035113,0.8274193548387097,0.7714285714285715,0.8597476506235974,0.974407445106878,0.8194888178913738,0.8391224862888482,0.8776729164290332,0.9773920653442242,0.8234349919743179,0.8038528896672504,0.8682266489952641
text_vectorization,False,True,32,False,False,False,True,0.295527950310559,0.896136795440152,0.8918439716312057,0.07804299983070932,0.622007922300689,0.20575832485095244,0.8035143769968051,0.8427787934186471,0.6173504984221349,0.3346736045411542,0.8453781512605042,0.14285714285714285,0.44096963288626706
text_vectorization,False,True,32,False,False,False,False,0.2981366459627329,0.9077419354838709,0.0856469796399125,0.8689407540394973,0.6207765563877602,0.20459502690126508,0.8130990415335463,0.8848263254113345,0.6341734646153819,0.33392666429334283,0.15497031511645606,0.8768115942028984,0.4552361912042325
text_vectorization,False,False,32,True,False,True,True,0.9356521739130435,0.9777844043536603,0.7674772036474165,0.6846715328467153,0.8099777136159307,0.9536134942562163,0.8067092651757188,0.8574040219378428,0.872575593789926,0.965547703180212,0.7866043613707165,0.7613636363636364,0.8378385669715217
text_vectorization,False,False,32,True,False,True,False,0.9396273291925465,0.9754074074074074,0.7960122699386503,0.7114197530864198,0.8276131434774925,0.9573942125927003,0.829073482428115,0.8427787934186471,0.8764154961464875,0.9663168709180303,0.8122065727699529,0.7715481171548118,0.8500238536142649
text_vectorization,False,False,32,True,False,False,True,0.28658385093167704,0.8919449901768173,0.8776978417266187,0.07658790011731188,0.615410244006916,0.19805147593427366,0.7795527156549521,0.8354661791590493,0.604356790249425,0.32413136601618275,0.8257191201353639,0.14031317163033466,0.43005455259396047
text_vectorization,False,False,32,True,False,False,False,0.29055900621118014,0.8925566343042072,0.08774862109309711,0.8333333333333334,0.6045461962435459,0.20052348407735932,0.8386581469648562,0.7952468007312614,0.6114761439244923,0.32747565898836384,0.15887426236949614,0.8138447146866229,0.43339821201482764
text_vectorization,False,False,32,False,False,True,True,0.9546583850931677,0.9825487608153688,0.8455284552845529,0.7548701298701299,0.8609824486566838,0.974262032863167,0.8306709265175719,0.850091407678245,0.8850081223529945,0.9783878504672897,0.8380338436744561,0.7996560619088564,0.8720259186835341
text_vectorization,False,False,32,False,False,True,False,0.9545341614906833,0.9808002345009527,0.8148710166919575,0.801056338028169,0.865575863073693,0.9730987349134798,0.8578274760383386,0.8318098720292505,0.887578694327023,0.9769343065693431,0.8357976653696498,0.8161434977578477,0.8762918232322802
text_vectorization,False,False,32,False,False,False,True,0.29677018633540375,0.9131578947368421,0.08964709817695267,0.8439201451905626,0.6155750460347859,0.2018321942707576,0.8562300319488818,0.850091407678245,0.6360512112992948,0.33059425985471,0.16230128690386073,0.8469945355191257,0.4466300274258988
text_vectorization,False,False,32,False,False,False,False,0.29416149068322983,0.9125827814569536,0.09071238348868176,0.8364661654135338,0.6132537767863897,0.2003780718336484,0.8706070287539937,0.8135283363802559,0.628171145655966,0.3286037915822106,0.1643050949653301,0.8248378127896201,0.43924889977905357
text_vectorization,False,True,64,True,False,True,True,0.9371428571428572,0.9720176730486009,0.7966666666666666,0.706060606060606,0.8249149819252911,0.9597208084920751,0.7635782747603834,0.8519195612431444,0.8584062148318677,0.9658301017048364,0.7797716150081566,0.772162386081193,0.8392547009313954
text_vectorization,False,True,64,True,False,True,False,0.9363975155279504,0.9761269276393831,0.7875399361022364,0.6794117647058824,0.814359542815834,0.9572488003489894,0.7875399361022364,0.8446069469835467,0.8631318944782574,0.9665956978195434,0.7875399361022363,0.7530562347188264,0.8357306228802021
text_vectorization,False,True,64,True,False,False,True,0.9566459627329192,0.9682902442508213,0.9174852652259332,0.8425925925925926,0.9094560340231158,0.9857496001163298,0.7460063897763578,0.8318098720292505,0.8545219539739793,0.9769419224672143,0.8229074889867841,0.8371665133394665,0.8790053082644883
text_vectorization,False,True,64,True,False,False,False,0.29130434782608694,0.8822792736380713,0.08023019634394042,0.8477064220183487,0.6034052973334535,0.20488585138868692,0.7571884984025559,0.8446069469835467,0.6022270989249298,0.3325466131696955,0.1450872359963269,0.8461538461538463,0.4412625651066229
text_vectorization,False,True,64,False,False,True,True,0.9557763975155279,0.9767981438515081,0.8653846153846154,0.7955326460481099,0.8792384684280777,0.9794968736367602,0.7907348242811502,0.8464351005484461,0.8722222661554522,0.9781456472809119,0.8263772954924875,0.8201948627103632,0.8749059351612543
text_vectorization,False,True,64,False,False,True,False,0.9551552795031056,0.9748445858030939,0.8527397260273972,0.8160291438979964,0.8812044852428292,0.9805147593427367,0.7955271565495208,0.8190127970749543,0.8650182376557373,0.9776714513556618,0.8231404958677685,0.8175182481751825,0.8727767317995375
text_vectorization,False,True,64,False,False,False,True,0.29391304347826086,0.8972559029993619,0.8859649122807017,0.07694909521393539,0.6200566368313329,0.20444961465755418,0.8067092651757188,0.8318098720292505,0.6143229172875078,0.33301752723827577,0.8444816053511706,0.14086687306501547,0.439455335218154
text_vectorization,False,True,64,False,False,False,False,0.29080745341614905,0.8905852417302799,0.08425646189996643,0.8442307692307692,0.6063574909536719,0.20357714119528864,0.8019169329073482,0.8025594149908593,0.6026844963644987,0.33140016570008285,0.15249088699878494,0.8228678537956888,0.4355863021648522
text_vectorization,False,False,64,True,False,True,True,0.9397515527950311,0.9775631500742942,0.7614814814814815,0.7317829457364341,0.8236091924307366,0.9566671513741457,0.8210862619808307,0.8628884826325411,0.8802139653291725,0.9670022782391415,0.7901614142966948,0.7919463087248322,0.8497033337535562
text_vectorization,False,False,64,True,False,True,False,0.94,0.9757432332495193,0.7725903614457831,0.7312,0.8265111982317674,0.9592845717609423,0.8194888178913738,0.8354661791590493,0.8714131896037886,0.9674439067311922,0.7953488372093023,0.7798634812286689,0.8475520750563877
text_vectorization,False,False,64,True,False,False,True,0.2915527950310559,0.8796238244514106,0.08382526564344746,0.8498098859315589,0.6044196586754723,0.2040133779264214,0.7939297124600639,0.8171846435100548,0.6050425779655134,0.3312086874409821,0.15163996948893974,0.8331780055917987,0.43867555417390686
text_vectorization,False,False,64,True,False,False,False,0.29006211180124225,0.9062918340026773,0.08858235000830979,0.8311688311688312,0.6086810050599395,0.1968881779845863,0.8514376996805112,0.8190127970749543,0.6224462249133506,0.32349778998924855,0.16046966731898235,0.8250460405156539,0.4363378326079616
text_vectorization,False,False,64,False,False,True,True,0.9537888198757764,0.9795231826824631,0.8578595317725752,0.7609756097560976,0.866119441403712,0.9738257961320343,0.8194888178913738,0.8555758683729433,0.8829634941321172,0.976666180545428,0.838235294117647,0.8055077452667814,0.8734697399766187
text_vectorization,False,False,64,False,False,True,False,0.955527950310559,0.9804208065458796,0.8421900161030595,0.7846153846153846,0.8690754024214412,0.9757161553002763,0.8354632587859425,0.8391224862888482,0.883433966791689,0.9780628234093726,0.838813151563753,0.8109540636042402,0.8759433461924552
text_vectorization,False,False,64,False,False,False,True,0.2937888198757764,0.9002590673575129,0.08815657410505186,0.8484848484848485,0.6123001633158044,0.20212301875817945,0.84185303514377,0.8190127970749543,0.6209962836589679,0.3301270632941456,0.15960024227740763,0.8334883720930232,0.44107189255485874
text_vectorization,False,False,64,False,False,False,False,0.2920496894409938,0.8924455825864277,0.8660130718954249,0.07266848196051735,0.6103757121474567,0.20270466773302312,0.8466453674121406,0.7806215722120659,0.6099905357857431,0.3303708970257139,0.8562197092084007,0.13295967616378637,0.4398500941326337
text_vectorization,False,True,128,True,False,True,True,0.948944099378882,0.974265774934574,0.8485915492957746,0.7549668874172185,0.8592747372158557,0.974407445106878,0.7699680511182109,0.8336380255941499,0.8593378406064129,0.9743366048709561,0.8073701842546064,0.7923544743701129,0.8580204211652251
text_vectorization,False,True,128,True,False,True,False,0.953416149068323,0.9751670055184433,0.844559585492228,0.8051282051282052,0.8749515987129589,0.9764432165188309,0.7811501597444089,0.8610603290676416,0.8728845684436272,0.9758046937440965,0.8116182572614108,0.8321554770318021,0.8731928093457698
text_vectorization,False,True,128,True,False,False,True,0.9565217391304348,0.9707652622527945,0.91,0.8234265734265734,0.9013972785597892,0.9850225388977752,0.7268370607028753,0.8610603290676416,0.8576399762227641,0.9778419343197401,0.8081705150976909,0.841823056300268,0.8759451685725663
text_vectorization,False,True,128,True,False,False,False,0.9609937888198757,0.9737295434969854,0.9082397003745318,0.850909090909091,0.9109594449268693,0.9863312490911734,0.7747603833865815,0.8555758683729433,0.8722225002835661,0.9799898865852777,0.8362068965517241,0.853236098450319,0.889810960529107
text_vectorization,False,True,128,False,False,True,True,0.9535403726708075,0.9777454545454546,0.8774422735346359,0.7516339869281046,0.8689405716693983,0.9774611022248073,0.7891373801916933,0.8409506398537477,0.8691830407567495,0.9776032577079697,0.8309503784693021,0.7937877480586714,0.8674471280786477
text_vectorization,False,True,128,False,False,True,False,0.9554037267080745,0.9773781902552204,0.8673647469458988,0.7814113597246127,0.8753847656419107,0.9800785226116039,0.7939297124600639,0.829981718464351,0.8679966511786729,0.9787264938648079,0.8290241868223519,0.8049645390070922,0.8709050732314174
text_vectorization,False,True,128,False,False,False,True,0.9597515527950311,0.9749820273184759,0.8985765124555161,0.8255159474671669,0.899691495747053,0.9860404246037516,0.8067092651757188,0.8043875685557587,0.8657124194450764,0.98048004626952,0.8501683501683501,0.8148148148148148,0.8818210704175616
text_vectorization,False,True,128,False,False,False,False,0.9590062111801242,0.9716697667763629,0.9135338345864662,0.8374291115311909,0.9075442376313401,0.9874945470408608,0.7763578274760383,0.8098720292504571,0.8579081345891187,0.9795182460695226,0.8393782383419688,0.8234200743494423,0.8807721862536445
text_vectorization,False,False,128,True,False,True,True,0.9529192546583851,0.9781972490488733,0.8203125,0.8003472222222222,0.8662856570903652,0.9720808492075033,0.8386581469648562,0.8427787934186471,0.8845059298636689,0.9751294580993363,0.8293838862559242,0.8210151380231522,0.8751761607928041
text_vectorization,False,False,128,True,False,True,False,0.9490683229813665,0.9796819787985865,0.8084112149532711,0.7581168831168831,0.8487366922895802,0.9675730696524647,0.829073482428115,0.8537477148080439,0.8834647556295412,0.9735898748994073,0.8186119873817034,0.8030954428202922,0.8650991017004676
text_vectorization,False,False,128,True,False,False,True,0.9608695652173913,0.979538528515455,0.8733108108108109,0.8253968253968254,0.8927487215743636,0.9815326450487131,0.8258785942492013,0.8555758683729433,0.8876623692236193,0.9805345729227195,0.8489326765188834,0.8402154398563734,0.8898942297659921
text_vectorization,False,False,128,True,False,False,False,0.9636024844720497,0.9777745706451147,0.8764415156507414,0.8754863813229572,0.9099008225396045,0.9851679511414861,0.8498402555910544,0.8226691042047533,0.8858924369790979,0.9814573373895408,0.8629359286293593,0.8482563619227146,0.8975498759805381
text_vectorization,False,False,128,False,False,True,True,0.9565217391304348,0.9810163551401869,0.8699324324324325,0.7655737704918033,0.8721741860214743,0.9768794532499636,0.8226837060702875,0.8537477148080439,0.8844369580427651,0.978943533697632,0.8456486042692939,0.8072601555747624,0.8772840978472294
text_vectorization,False,False,128,False,False,True,False,0.9550310559006211,0.978881444800466,0.879646017699115,0.7592891760904685,0.8726055461966832,0.9773156899810964,0.7939297124600639,0.8592321755027422,0.8768258593146342,0.9780979407698465,0.834592779177162,0.8061749571183533,0.872955225688454
text_vectorization,False,False,128,False,False,False,True,0.9606211180124223,0.9782923299565847,0.8974358974358975,0.8072072072072072,0.8943118115332297,0.9829867674858223,0.8386581469648562,0.8190127970749543,0.8802192371752109,0.9806339305142526,0.8670520231213873,0.8130671506352087,0.8869177014236161
text_vectorization,False,False,128,False,False,False,False,0.9607453416149069,0.9770397111913357,0.888135593220339,0.8299065420560747,0.8983606154892497,0.9838592409480879,0.8370607028753994,0.8117001828153565,0.8775400422129479,0.9804376177365599,0.8618421052631579,0.8207024029574862,0.8876607086524014
glove,False,True,32,True,False,True,True,0.9618633540372671,0.9769153080363584,0.9109090909090909,0.827768014059754,0.9051974710017344,0.9845863021666424,0.8003194888178914,0.8610603290676416,0.8819887066840585,0.9807358053302434,0.8520408163265306,0.8440860215053764,0.8922875477207168
glove,False,True,32,True,False,True,False,0.9607453416149069,0.9843315273100015,0.862012987012987,0.7950413223140496,0.8804619455456794,0.9774611022248073,0.8482428115015974,0.8793418647166362,0.9016819261476803,0.9808842842550709,0.855072463768116,0.8350694444444444,0.8903420641558771
glove,False,True,32,True,False,False,True,0.9652173913043478,0.9757427874264389,0.924187725631769,0.8695652173913043,0.9231652434831706,0.9885124327468373,0.8178913738019169,0.8409506398537477,0.8824514821341674,0.9820861022825773,0.8677966101694915,0.8550185873605948,0.9016337666042212
glove,False,True,32,True,False,False,False,0.9591304347826087,0.9765828274067649,0.9052044609665427,0.8047138047138047,0.8955003643623707,0.9824051185109787,0.7779552715654952,0.8738574040219378,0.8780725980328038,0.9794853207683942,0.8367697594501717,0.8378615249780894,0.8847055350655518
glove,False,True,32,False,False,True,True,0.9592546583850932,0.9754583513786632,0.8812392426850258,0.8357933579335793,0.8974969839990895,0.9825505307546896,0.8178913738019169,0.8281535648994516,0.876198489818686,0.9789915966386555,0.8483844241922122,0.8319559228650137,0.8864439812319604
glove,False,True,32,False,False,True,False,0.9494409937888199,0.9831560283687943,0.8167701863354038,0.725705329153605,0.8418771812859344,0.9675730696524647,0.8402555910543131,0.8464351005484461,0.8847545870850747,0.9753023085379259,0.8283464566929134,0.7814345991561182,0.8616944547956525
glove,False,True,32,False,False,False,True,0.9679503105590063,0.9812382739212008,0.9222614840989399,0.8486486486486486,0.9173828022229298,0.9886578449905482,0.8338658146964856,0.8610603290676416,0.8945279962515585,0.984934086629002,0.8758389261744965,0.8548094373865699,0.9051941500633561
glove,False,True,32,False,False,False,False,0.2954037267080745,0.9068403908794789,0.08745183447813704,0.8498168498168498,0.6147030250581552,0.20241384324560127,0.8338658146964856,0.8482632541133455,0.6281809706851441,0.3309557774607703,0.15830174374526154,0.84903934126258,0.44609895415620393
glove,False,False,32,True,False,True,True,0.9650931677018634,0.986953972442099,0.8803827751196173,0.8053244592346089,0.8908870689321086,0.9790606369056275,0.8817891373801917,0.8848263254113345,0.9152253665657178,0.9829914592306008,0.8810853950518756,0.843205574912892,0.9024274763984561
